,Fp1,F3,C3,P3,F7,T3,T5,O1,Fz,Cz,Pz,Fp2,F4,C4,P4,F8,T4,T6,O2,EKG
5012,-374.96,-359.81,-314.55,-417.48,-394.45,-380.06,-401.98,-465.88,-414.67,-378.15,-414.6,-337.6,-382.33,-388.98,-432.05,-362.89,-380.49,-447.36,-375.03,27.38
5013,-383.63,-367.8,-320.64,-423.75,-400.39,-380.4,-406.44,-470.09,-423.12,-385.53,-420.72,-346.27,-387.02,-395.65,-437.72,-373.52,-388.09,-452.87,-380.32,63.37
5014,-390.77,-373.19,-324.86,-425.86,-408.52,-389.4,-409.14,-471.09,-428.11,-390.29,-423.03,-351.04,-388.28,-399.08,-441.41,-378.03,-384.4,-456.38,-381.32,35.06
5015,-366.91,-355.9,-310.06,-410.48,-391.44,-369.95,-394.6,-455.77,-409.31,-374.39,-408.52,-329.75,-367.38,-382.74,-426.21,-356.82,-361.72,-441.29,-368.3,-62.52
5016,-363.54,-351.09,-305.9,-405.27,-383.49,-363.83,-388.54,-451.84,-406.48,-369.98,-401.92,-331.9,-363.88,-376.2,-419.17,-354.11,-359.09,-432.25,-361.74,-17.33
5017,-368.44,-357.79,-313.48,-413.51,-384.85,-374.07,-398.86,-462.46,-413.8,-376.44,-408.69,-339.28,-370.98,-381.32,-424.12,-357.44,-355.77,-434.5,-367.96,101.33
5018,-359.1,-351.74,-310.6,-411.53,-380.39,-366.34,-397.21,-461.21,-406.53,-371.77,-406.45,-323.86,-365.88,-378.45,-423.88,-347.32,-354.88,-436.31,-368.33,175.43
5019,-367.54,-355.04,-308.48,-408.36,-386.75,-368.44,-393.85,-458.31,-406.63,-369.7,-404.18,-330.55,-367.07,-376.56,-423.3,-351.86,-354.9,-434.62,-366.7,220.33
5020,-376.4,-359.91,-313.55,-411.43,-392.17,-371.97,-396.18,-459.49,-412.22,-373.28,-408.9,-341.46,-371.37,-381.73,-427.94,-353.23,-361.29,-442.45,-370.86,263.47
5021,-377.08,-363.91,-320.93,-417.64,-399.23,-380.58,-403.4,-465.98,-416.74,-378.03,-412.97,-337.6,-377.03,-385.7,-430.9,-354.08,-370.45,-446.12,-374.99,208.12
5022,-376.0,-365.39,-322.74,-418.8,-401.25,-381.2,-405.11,-466.59,-416.04,-380.58,-414.01,-334.41,-377.26,-387.5,-430.56,-354.34,-362.19,-444.64,-374.18,158.89
5023,-383.29,-370.82,-325.71,-421.76,-407.03,-383.77,-407.28,-467.59,-421.83,-383.72,-416.86,-343.38,-376.64,-388.89,-433.45,-368.22,-366.74,-446.34,-375.71,166.07
5024,-381.85,-370.54,-323.61,-417.85,-405.89,-384.63,-403.08,-462.7,-420.79,-382.84,-414.92,-344.52,-380.12,-389.51,-432.17,-366.35,-379.63,-447.29,-373.77,105.76
5025,-372.36,-365.59,-319.66,-413.04,-398.83,-375.73,-397.69,-459.51,-413.49,-378.53,-412.03,-333.92,-373.89,-387.58,-430.43,-362.86,-371.63,-445.81,-371.77,46.99
5026,-374.19,-361.96,-315.71,-411.34,-396.53,-370.67,-395.8,-458.88,-412.15,-375.71,-409.28,-335.39,-367.16,-384.74,-428.77,-355.29,-364.22,-444.65,-370.12,49.18
5027,-378.15,-361.96,-315.64,-413.21,-399.54,-373.39,-399.18,-459.23,-413.7,-376.89,-411.37,-338.68,-370.99,-386.2,-429.76,-353.77,-367.15,-447.35,-370.97,24.28
5028,-383.58,-368.73,-324.77,-423.2,-409.18,-387.59,-408.3,-467.73,-419.58,-384.87,-420.21,-340.21,-377.93,-394.18,-437.67,-369.59,-376.54,-454.21,-379.86,-23.02
5029,-396.74,-382.05,-337.2,-435.47,-422.25,-400.11,-421.08,-479.89,-428.98,-394.86,-430.42,-357.68,-390.71,-404.1,-446.54,-373.89,-387.58,-461.78,-388.29,-10.91
5030,-399.52,-382.84,-333.82,-432.47,-422.05,-399.39,-419.81,-477.68,-426.06,-389.58,-426.47,-362.56,-389.58,-400.15,-444.65,-369.43,-386.51,-459.34,-386.5,14.47
5031,-381.34,-368.97,-321.06,-420.77,-409.37,-388.47,-408.38,-467.1,-411.81,-376.57,-414.17,-341.08,-373.71,-388.44,-434.84,-360.8,-368.57,-453.11,-378.63,-36.78
5032,-368.92,-356.99,-310.34,-411.88,-397.05,-374.7,-399.22,-457.81,-400.36,-366.68,-404.89,-327.56,-362.59,-378.28,-425.49,-352.65,-357.82,-444.65,-369.44,-72.0
5033,-370.95,-355.31,-307.16,-408.4,-393.3,-374.17,-395.75,-456.12,-401.31,-365.71,-403.23,-336.0,-362.7,-379.15,-423.46,-351.78,-362.94,-440.69,-366.79,-49.39
5034,-367.35,-352.43,-305.81,-405.21,-391.27,-373.96,-393.45,-455.56,-400.59,-365.4,-401.88,-331.58,-362.06,-379.26,-423.63,-348.04,-357.54,-440.67,-366.46,-48.91
5035,-369.59,-358.6,-312.07,-411.74,-401.37,-381.89,-400.62,-461.12,-404.63,-372.01,-408.92,-330.42,-371.86,-384.94,-430.12,-352.27,-366.83,-446.26,-374.1,-97.86
5036,-387.19,-376.62,-323.42,-420.65,-413.92,-389.77,-406.43,-467.83,-419.49,-383.9,-418.32,-347.08,-384.21,-395.09,-437.72,-367.41,-381.25,-452.94,-379.09,-69.41
5037,-396.66,-383.03,-326.88,-419.51,-416.56,-387.01,-404.8,-466.43,-424.75,-384.41,-416.69,-358.22,-381.84,-394.26,-434.4,-371.86,-373.52,-450.22,-375.28,-32.77
5038,-383.89,-371.02,-317.66,-408.93,-407.09,-373.29,-391.99,-455.72,-414.55,-374.18,-406.76,-342.56,-369.04,-382.93,-423.39,-362.4,-366.06,-438.36,-366.11,-113.98
5039,-378.11,-365.67,-310.42,-402.39,-400.6,-369.09,-382.71,-448.73,-408.65,-368.32,-398.5,-336.81,-366.4,-376.69,-416.54,-359.46,-352.32,-430.35,-361.57,-138.47
5040,-383.35,-371.35,-316.96,-408.88,-403.24,-374.02,-390.28,-453.95,-414.63,-371.12,-403.64,-347.08,-370.43,-378.49,-419.21,-360.34,-357.77,-433.2,-365.87,-108.01
5041,-384.32,-372.1,-324.79,-418.34,-408.68,-379.15,-400.35,-463.88,-416.58,-378.44,-412.92,-345.01,-374.49,-387.59,-429.13,-361.74,-372.09,-445.43,-376.77,-161.95
5042,-381.9,-373.26,-327.47,-422.07,-409.63,-389.19,-405.84,-467.75,-416.79,-379.99,-415.52,-338.57,-373.24,-388.53,-430.95,-363.94,-362.84,-447.97,-376.95,-174.58
5043,-389.48,-376.88,-327.24,-422.55,-410.53,-388.0,-406.82,-468.66,-421.1,-380.5,-415.32,-350.47,-377.52,-386.54,-428.63,-367.3,-364.1,-443.31,-375.08,-119.68
5044,-390.96,-376.34,-325.32,-420.47,-407.95,-384.5,-403.18,-466.91,-422.12,-382.62,-415.11,-351.8,-382.07,-386.65,-428.06,-366.22,-365.16,-440.88,-373.99,-148.75
5045,-383.75,-373.54,-323.84,-418.52,-405.74,-378.33,-400.33,-466.2,-419.63,-382.43,-415.69,-336.73,-374.99,-387.1,-428.5,-362.37,-367.47,-441.87,-374.96,-198.04
5046,-384.61,-372.51,-322.8,-416.97,-403.29,-379.46,-396.29,-464.38,-419.44,-383.21,-414.92,-342.9,-377.16,-389.29,-431.0,-362.2,-372.32,-445.19,-376.32,-150.45
5047,-386.84,-375.84,-325.19,-419.56,-408.18,-384.43,-401.81,-469.56,-423.02,-385.73,-417.35,-352.62,-380.41,-390.22,-432.93,-367.35,-360.44,-447.12,-377.24,-135.1
5048,-383.43,-376.82,-325.46,-418.83,-410.42,-382.45,-401.05,-467.92,-420.27,-384.42,-417.41,-344.81,-380.63,-389.55,-431.24,-365.98,-369.29,-444.73,-375.16,-182.83
5049,-376.38,-367.67,-317.4,-412.64,-403.47,-376.78,-393.51,-459.33,-412.32,-375.97,-410.0,-336.61,-371.47,-382.66,-425.51,-358.24,-361.36,-436.57,-368.96,-182.37
5050,-382.15,-367.37,-316.12,-411.47,-402.8,-372.59,-390.02,-460.01,-413.81,-375.25,-409.49,-344.49,-371.34,-382.9,-425.27,-349.43,-363.66,-436.28,-368.48,-155.48
5051,-386.77,-374.05,-320.43,-415.96,-408.71,-376.23,-393.24,-462.12,-419.0,-381.15,-414.36,-345.8,-376.62,-389.59,-430.89,-357.2,-364.29,-441.3,-373.13,-182.73
5052,-387.19,-375.62,-323.54,-420.48,-407.07,-372.91,-396.68,-467.87,-422.01,-386.4,-418.96,-346.89,-381.1,-394.07,-436.76,-366.83,-369.8,-446.65,-379.8,-208.28
5053,-390.87,-376.33,-325.5,-422.2,-406.38,-377.91,-397.28,-468.32,-424.47,-388.62,-420.76,-357.41,-385.19,-396.04,-439.18,-371.94,-374.9,-452.35,-379.83,-174.39
5054,-385.86,-371.61,-320.67,-418.55,-402.41,-379.86,-397.31,-465.51,-419.77,-383.4,-416.85,-350.36,-380.2,-390.89,-435.78,-370.07,-377.02,-450.42,-377.37,-205.57
5055,-375.56,-364.14,-314.81,-412.71,-398.5,-373.24,-392.12,-461.96,-410.9,-377.94,-411.02,-337.27,-372.68,-385.32,-430.18,-362.28,-371.75,-446.9,-375.38,-250.43
5056,-383.96,-370.69,-316.5,-411.88,-405.76,-372.01,-389.18,-460.4,-416.78,-380.06,-411.56,-349.14,-376.84,-387.37,-432.46,-368.12,-369.74,-450.22,-376.79,-202.84
5057,-387.48,-371.38,-315.19,-409.03,-404.11,-368.39,-384.47,-458.16,-418.17,-379.79,-410.92,-354.23,-379.06,-387.57,-432.2,-368.58,-374.64,-448.2,-376.56,-188.17
5058,-385.89,-373.38,-318.99,-413.51,-408.36,-374.27,-390.4,-464.14,-419.14,-384.17,-416.27,-347.12,-381.0,-391.39,-436.37,-365.39,-374.87,-449.34,-379.47,-228.72
5059,-390.55,-377.88,-322.19,-414.58,-408.41,-376.29,-390.58,-463.15,-425.15,-387.68,-419.33,-353.13,-385.37,-395.53,-439.38,-372.14,-370.99,-450.12,-380.7,-216.41
5060,-390.88,-375.05,-315.36,-407.07,-402.96,-363.59,-380.37,-454.14,-422.8,-380.62,-411.14,-356.11,-380.68,-388.24,-431.68,-364.34,-368.35,-444.99,-374.56,-184.17
5061,-382.75,-370.24,-309.29,-399.76,-395.26,-359.66,-373.48,-448.03,-416.65,-374.2,-404.1,-346.41,-373.38,-382.29,-424.5,-360.48,-364.32,-440.64,-368.14,-225.92
5062,-384.02,-375.13,-316.3,-405.26,-399.06,-364.18,-379.15,-453.79,-420.98,-380.02,-408.19,-346.65,-378.03,-388.49,-428.31,-365.98,-368.36,-442.37,-370.09,-217.2
5063,-395.34,-380.09,-321.57,-410.61,-403.22,-371.25,-383.27,-456.17,-428.36,-384.94,-412.47,-360.92,-385.8,-392.95,-432.01,-372.94,-378.6,-446.1,-371.68,-138.04
5064,-393.17,-381.57,-322.41,-412.21,-404.2,-374.64,-384.25,-457.91,-427.2,-386.32,-414.75,-360.19,-385.61,-394.58,-433.39,-374.27,-372.27,-447.46,-372.75,-135.68
5065,-381.82,-372.86,-319.35,-411.22,-398.53,-370.96,-384.53,-457.3,-418.17,-382.58,-413.02,-345.61,-378.19,-392.17,-432.39,-366.86,-366.16,-447.72,-372.15,-152.57
5066,-390.25,-378.46,-323.21,-416.61,-406.33,-373.84,-391.12,-465.75,-424.21,-386.97,-418.52,-357.13,-385.07,-395.99,-437.55,-372.2,-374.51,-453.55,-378.49,-115.64
5067,-388.7,-373.79,-316.1,-408.72,-402.49,-362.53,-381.96,-456.83,-419.71,-381.41,-411.51,-355.04,-378.06,-389.84,-430.86,-362.53,-373.92,-446.54,-370.94,-123.2
5068,-381.81,-369.56,-312.43,-403.03,-396.24,-361.05,-376.04,-449.76,-413.64,-379.44,-406.22,-344.54,-371.5,-385.99,-425.42,-356.26,-369.16,-441.5,-365.32,-150.9
5069,-383.06,-373.07,-315.77,-405.08,-395.69,-359.2,-376.67,-451.48,-417.1,-382.68,-407.96,-349.41,-377.71,-387.24,-425.05,-359.09,-366.82,-440.09,-365.62,-128.19
5070,-393.56,-378.8,-321.34,-409.33,-398.18,-364.16,-378.45,-454.75,-426.04,-388.38,-413.18,-362.26,-383.31,-393.66,-431.31,-370.23,-373.62,-446.42,-369.61,-72.51
5071,-391.43,-380.26,-325.49,-413.37,-399.02,-364.06,-381.18,-458.01,-427.96,-391.1,-415.99,-357.96,-380.89,-398.36,-434.6,-371.83,-375.81,-448.65,-373.05,-80.18
5072,-384.94,-377.31,-321.7,-408.59,-396.2,-361.24,-376.43,-454.79,-422.72,-385.92,-411.86,-348.8,-379.36,-392.34,-430.26,-365.03,-370.11,-442.15,-370.71,-85.52
5073,-386.31,-376.83,-320.04,-405.97,-396.07,-359.65,-375.0,-453.55,-423.43,-384.71,-410.42,-356.25,-379.77,-389.76,-427.15,-364.67,-361.96,-439.7,-369.1,-26.08
5074,-384.08,-371.11,-314.93,-402.48,-394.61,-355.86,-371.0,-448.42,-418.0,-378.67,-404.08,-351.86,-374.18,-385.9,-422.93,-361.72,-362.84,-440.47,-366.11,27.44
5075,-383.93,-373.7,-318.82,-409.06,-398.78,-364.76,-378.28,-455.77,-419.09,-383.46,-410.3,-348.37,-380.27,-393.22,-429.02,-367.12,-377.81,-445.22,-370.09,7.98
5076,-391.33,-378.03,-324.53,-415.73,-403.85,-374.26,-387.58,-463.06,-425.42,-387.86,-416.59,-359.19,-385.18,-397.94,-435.3,-372.98,-376.07,-450.74,-376.32,8.05
5077,-389.08,-369.14,-313.97,-407.59,-394.81,-363.19,-379.23,-455.49,-418.93,-379.64,-408.73,-359.89,-380.64,-391.25,-429.64,-368.89,-372.78,-445.97,-371.56,26.79
5078,-380.43,-361.46,-306.89,-403.28,-386.57,-356.89,-374.9,-454.54,-410.42,-375.03,-406.95,-349.74,-375.05,-387.37,-426.8,-364.9,-366.84,-441.6,-370.25,3.34
5079,-383.62,-360.82,-304.96,-401.1,-387.31,-358.57,-374.02,-454.19,-409.65,-372.76,-405.38,-353.78,-375.85,-387.56,-426.96,-367.15,-366.84,-443.16,-369.09,14.79
5080,-397.11,-369.18,-310.75,-406.15,-394.44,-361.06,-378.91,-459.07,-417.61,-378.93,-409.97,-370.54,-382.9,-393.08,-430.57,-374.02,-374.15,-443.72,-371.2,26.07
5081,-393.48,-372.93,-314.58,-410.15,-393.63,-359.98,-381.88,-461.67,-422.27,-385.24,-414.17,-367.49,-384.24,-397.55,-434.9,-373.65,-373.5,-449.08,-375.93,-11.91
5082,-400.18,-379.11,-323.38,-415.26,-402.98,-370.05,-386.27,-463.26,-429.53,-391.04,-417.8,-370.73,-389.2,-402.11,-438.4,-379.06,-376.42,-453.14,-378.19,-15.71
5083,-405.93,-382.73,-324.87,-415.56,-405.65,-368.41,-386.9,-464.24,-432.81,-391.19,-417.45,-379.66,-391.84,-401.89,-438.17,-379.83,-375.07,-450.11,-375.72,13.97
5084,-416.2,-391.28,-332.29,-422.88,-412.7,-381.45,-395.86,-470.32,-441.9,-397.85,-424.58,-389.1,-402.07,-409.35,-444.12,-388.53,-386.16,-453.89,-380.71,10.46
5085,-403.01,-381.18,-324.32,-412.7,-401.85,-365.84,-385.32,-460.24,-431.14,-388.35,-412.95,-372.83,-389.45,-399.04,-434.27,-376.65,-375.07,-444.44,-372.27,-6.75
5086,-405.88,-381.17,-321.96,-412.17,-400.87,-364.4,-381.51,-459.21,-432.42,-388.51,-413.23,-378.97,-387.77,-399.94,-435.66,-379.61,-370.02,-445.74,-371.68,45.01
5087,-418.62,-389.74,-328.02,-418.52,-409.2,-369.68,-389.01,-465.18,-441.46,-395.69,-421.3,-392.38,-397.44,-407.36,-440.92,-389.02,-371.8,-451.31,-376.56,71.14
5088,-411.47,-381.53,-318.11,-409.21,-401.93,-359.26,-379.27,-455.11,-432.21,-386.54,-413.0,-382.1,-391.67,-397.17,-431.69,-383.76,-373.82,-443.34,-369.53,7.6
5089,-413.14,-381.67,-313.88,-403.82,-403.14,-364.18,-376.0,-450.86,-429.98,-381.8,-406.96,-384.33,-389.17,-391.76,-426.44,-382.73,-372.21,-438.01,-365.91,26.82
5090,-426.03,-389.75,-319.36,-407.83,-410.42,-364.37,-381.11,-455.63,-438.39,-385.79,-409.4,-401.03,-395.85,-395.81,-428.55,-388.89,-378.18,-439.24,-365.72,84.6
5091,-430.52,-394.35,-321.67,-410.57,-415.29,-368.01,-383.73,-456.64,-442.09,-389.24,-410.86,-401.43,-397.46,-399.95,-430.62,-393.98,-368.04,-442.34,-367.34,37.89
5092,-429.98,-397.62,-325.87,-413.19,-418.22,-371.94,-387.04,-458.12,-442.31,-391.83,-413.44,-398.89,-397.29,-400.58,-430.88,-387.86,-376.78,-445.86,-369.91,22.01
5093,-431.95,-394.15,-322.03,-409.62,-411.83,-365.71,-380.15,-452.86,-440.71,-387.67,-410.62,-403.27,-397.17,-397.21,-427.88,-388.22,-378.71,-441.56,-365.86,60.4
5094,-434.35,-396.5,-325.38,-413.51,-417.57,-369.46,-382.88,-456.9,-441.62,-390.49,-413.84,-405.55,-398.18,-400.16,-430.89,-394.48,-373.33,-442.25,-367.53,71.23
5095,-426.22,-391.04,-324.4,-413.56,-411.21,-364.04,-381.86,-456.89,-435.45,-389.49,-415.1,-393.08,-393.46,-398.81,-432.05,-388.3,-372.66,-442.28,-369.93,27.61
5096,-429.61,-396.37,-330.76,-420.3,-414.62,-368.95,-388.23,-462.67,-441.46,-396.21,-421.22,-402.65,-397.32,-403.94,-437.86,-391.98,-374.16,-447.23,-374.87,59.18
5097,-440.02,-405.93,-338.06,-427.22,-421.49,-375.93,-393.38,-468.29,-450.52,-403.44,-428.06,-417.57,-405.8,-410.8,-444.0,-399.41,-384.96,-454.89,-379.81,109.76
5098,-437.56,-405.66,-340.05,-427.91,-420.71,-376.81,-393.94,-468.76,-451.0,-405.19,-427.84,-411.53,-405.22,-412.55,-445.05,-398.86,-387.91,-455.67,-378.82,107.36
5099,-432.51,-398.6,-333.5,-421.05,-413.4,-370.99,-389.95,-463.69,-445.2,-396.56,-420.13,-406.07,-399.83,-402.53,-434.73,-389.98,-370.77,-446.64,-373.54,127.46
5100,-448.66,-410.92,-344.11,-430.55,-426.37,-382.79,-400.31,-473.56,-456.16,-403.14,-427.11,-425.56,-408.47,-406.79,-439.82,-399.38,-370.19,-447.41,-380.11,169.94
5101,-447.71,-410.18,-345.16,-432.52,-427.11,-385.3,-402.92,-476.18,-453.26,-402.38,-428.33,-421.73,-405.48,-406.47,-439.4,-398.79,-375.16,-447.0,-382.42,141.37
5102,-441.52,-402.44,-338.41,-427.22,-422.02,-372.56,-396.7,-471.49,-445.2,-395.93,-422.97,-411.68,-399.13,-401.32,-435.57,-392.49,-372.35,-444.69,-378.05,125.25
5103,-449.66,-406.29,-341.52,-430.41,-423.74,-373.46,-398.21,-472.64,-450.59,-399.69,-426.5,-423.33,-400.86,-404.03,-438.53,-395.07,-368.58,-445.37,-379.73,198.23
5104,-445.38,-403.61,-339.89,-428.25,-419.49,-373.06,-395.57,-469.56,-447.78,-397.97,-424.02,-421.16,-399.32,-402.68,-436.72,-392.32,-370.12,-443.63,-377.65,173.11
5105,-447.74,-408.88,-345.33,-434.49,-427.26,-380.11,-399.57,-474.69,-451.42,-402.78,-428.09,-419.97,-401.37,-406.18,-439.39,-396.39,-376.73,-446.08,-379.44,129.96
5106,-453.69,-411.22,-345.6,-434.83,-427.18,-377.98,-399.02,-474.64,-455.52,-404.32,-428.53,-428.86,-401.0,-406.07,-438.89,-397.16,-370.8,-446.18,-379.31,166.14
5107,-457.33,-413.73,-345.61,-435.72,-428.87,-375.9,-400.58,-476.19,-459.8,-405.54,-430.4,-436.69,-407.98,-408.08,-443.52,-401.61,-374.15,-451.53,-381.91,173.8
5108,-458.36,-414.64,-349.0,-438.29,-431.35,-379.77,-402.21,-479.06,-461.02,-409.25,-433.87,-434.61,-412.8,-413.41,-449.61,-405.83,-384.98,-458.75,-387.27,143.74
5109,-457.32,-411.93,-346.44,-435.94,-426.6,-380.61,-398.79,-477.1,-459.64,-407.29,-432.99,-434.74,-413.43,-415.32,-450.29,-404.94,-382.92,-460.28,-386.17,183.11
5110,-458.28,-410.62,-341.91,-430.09,-422.77,-371.37,-394.93,-471.57,-458.84,-403.52,-427.03,-442.38,-410.85,-411.99,-446.37,-401.26,-375.94,-455.25,-380.02,211.57
5111,-457.1,-405.08,-336.3,-423.88,-421.48,-365.07,-388.02,-466.55,-451.9,-397.57,-421.53,-434.41,-405.54,-407.31,-440.69,-399.22,-381.81,-451.78,-376.74,167.21
5112,-463.63,-412.42,-343.15,-431.91,-427.83,-373.78,-396.55,-476.6,-460.27,-407.61,-430.89,-441.91,-414.36,-416.88,-450.36,-410.85,-388.65,-461.08,-384.53,173.4
5113,-466.83,-414.55,-343.79,-431.66,-426.91,-370.06,-394.26,-475.27,-464.83,-410.18,-431.65,-448.26,-417.58,-419.64,-451.15,-410.92,-392.1,-461.65,-383.9,192.16
5114,-457.95,-404.69,-336.09,-425.01,-417.29,-363.02,-386.12,-467.4,-457.46,-402.86,-425.91,-440.28,-411.83,-413.18,-443.8,-404.79,-388.44,-451.19,-374.85,144.15
5115,-459.15,-408.95,-341.06,-432.1,-423.22,-369.17,-394.02,-473.87,-460.02,-409.96,-431.93,-439.42,-414.57,-416.29,-446.72,-407.5,-376.1,-449.88,-378.34,100.41
5116,-465.08,-411.53,-342.18,-434.31,-425.28,-373.67,-395.67,-476.56,-463.81,-412.16,-434.29,-447.06,-417.77,-418.49,-448.69,-411.83,-380.14,-452.26,-382.55,105.11
5117,-466.24,-409.56,-339.81,-431.8,-424.84,-367.63,-395.29,-474.47,-464.95,-411.99,-432.32,-452.69,-417.91,-416.76,-447.05,-411.44,-375.57,-451.53,-380.92,135.67
5118,-449.09,-395.14,-325.49,-420.75,-411.16,-355.47,-383.15,-463.91,-449.82,-398.76,-420.3,-430.73,-404.43,-404.92,-435.43,-399.09,-365.53,-442.85,-374.04,120.88
5119,-449.6,-396.14,-326.95,-422.27,-412.16,-358.79,-383.85,-466.32,-452.0,-400.38,-421.08,-433.32,-404.56,-405.99,-434.2,-400.4,-371.77,-440.35,-374.81,144.13
5120,-461.66,-403.79,-333.97,-427.14,-420.5,-367.27,-388.48,-470.8,-461.28,-407.67,-427.22,-446.69,-411.96,-410.74,-438.08,-407.8,-375.21,-442.74,-376.75,196.17
5121,-457.34,-403.65,-334.72,-425.65,-418.96,-362.76,-386.04,-468.13,-459.1,-405.69,-425.54,-440.23,-409.84,-409.7,-436.91,-406.07,-368.25,-443.59,-376.34,165.43
5122,-457.16,-407.07,-338.75,-428.45,-421.82,-362.64,-387.22,-468.55,-462.27,-407.83,-428.48,-438.18,-412.63,-411.53,-439.54,-408.54,-370.65,-444.69,-377.47,150.1
5123,-466.16,-414.7,-347.05,-437.17,-426.37,-373.89,-395.12,-475.65,-469.89,-415.45,-434.79,-449.76,-415.14,-417.87,-443.0,-411.64,-371.32,-445.14,-380.18,183.53
5124,-462.23,-411.54,-344.83,-433.3,-421.57,-369.01,-390.9,-470.24,-465.95,-411.05,-431.31,-445.12,-409.57,-411.52,-435.81,-404.5,-369.91,-437.94,-377.37,150.81
5125,-460.17,-413.9,-345.79,-434.01,-425.57,-373.0,-393.42,-471.14,-465.97,-410.81,-431.0,-438.1,-412.14,-409.42,-434.19,-404.3,-363.48,-433.57,-375.57,92.2
5126,-470.57,-421.8,-350.96,-439.59,-431.78,-377.11,-399.37,-477.52,-472.84,-416.14,-435.12,-451.2,-418.32,-411.17,-434.2,-411.24,-360.87,-435.41,-377.81,112.57
5127,-479.92,-427.13,-354.32,-442.92,-438.53,-385.09,-402.9,-481.03,-478.61,-418.85,-437.12,-462.8,-424.33,-414.13,-435.14,-419.16,-369.0,-439.14,-380.58,128.06
5128,-474.78,-425.49,-351.74,-440.57,-436.81,-380.44,-400.21,-479.43,-477.09,-418.54,-435.32,-454.59,-425.11,-415.07,-434.85,-418.95,-372.88,-438.56,-377.84,77.54
5129,-473.96,-426.73,-354.49,-442.51,-435.04,-380.93,-400.56,-482.67,-479.32,-422.22,-438.53,-454.96,-425.38,-421.59,-439.76,-419.98,-374.8,-442.17,-380.79,70.84
5130,-471.26,-421.71,-348.27,-435.47,-428.61,-374.01,-391.22,-473.68,-474.7,-416.59,-431.61,-457.8,-420.68,-417.49,-435.99,-416.81,-374.43,-440.6,-375.62,86.16
5131,-467.17,-417.48,-345.14,-430.23,-427.42,-368.96,-388.02,-468.63,-468.92,-411.29,-427.59,-449.37,-418.18,-411.5,-433.14,-413.96,-374.32,-439.5,-373.99,12.05
5132,-470.22,-422.51,-351.7,-436.44,-432.97,-379.37,-396.21,-473.85,-471.82,-413.86,-431.9,-451.08,-421.3,-415.41,-436.43,-417.61,-374.97,-440.03,-376.32,-31.94
5133,-469.65,-417.46,-346.34,-431.69,-425.89,-368.26,-391.3,-471.57,-467.79,-408.53,-427.16,-454.53,-417.17,-409.97,-432.55,-414.89,-366.38,-440.12,-374.4,6.81
5134,-465.38,-416.61,-345.98,-432.88,-423.11,-371.32,-395.24,-471.99,-467.14,-408.27,-427.53,-453.81,-419.46,-411.33,-434.79,-414.19,-380.31,-443.72,-376.46,22.08
5135,-466.52,-419.87,-350.24,-436.54,-425.11,-375.73,-398.91,-474.22,-470.33,-413.16,-431.52,-449.26,-421.56,-415.72,-437.84,-417.26,-384.61,-445.56,-378.15,37.14
5136,-465.49,-416.62,-346.25,-431.85,-421.5,-370.16,-392.29,-468.03,-467.6,-410.91,-426.36,-451.79,-418.7,-414.41,-436.2,-416.77,-389.35,-446.08,-374.95,71.79
5137,-459.6,-408.86,-338.64,-423.48,-415.42,-364.33,-386.72,-461.18,-461.79,-401.83,-417.54,-450.67,-411.92,-406.49,-428.59,-410.27,-368.28,-438.97,-366.64,66.45
5138,-446.33,-400.77,-331.53,-417.62,-407.2,-359.26,-380.83,-456.94,-452.39,-394.72,-411.74,-431.93,-402.55,-399.18,-423.32,-402.35,-365.86,-436.68,-364.04,39.01
5139,-456.95,-412.56,-343.27,-431.14,-418.26,-372.72,-392.02,-469.29,-463.77,-407.06,-423.63,-444.47,-414.83,-411.17,-435.7,-413.04,-384.5,-448.47,-376.45,71.4
5140,-465.1,-419.65,-347.22,-434.41,-420.96,-372.24,-396.63,-473.9,-470.79,-412.19,-426.82,-458.92,-420.68,-415.07,-441.22,-416.66,-390.29,-455.3,-379.48,113.41
5141,-460.79,-418.7,-346.73,-433.9,-421.82,-370.76,-395.02,-474.28,-470.58,-412.25,-428.88,-453.98,-419.52,-417.31,-443.17,-414.96,-390.23,-458.74,-380.97,61.63
5142,-451.61,-408.41,-341.21,-427.09,-413.69,-360.66,-386.45,-464.73,-460.1,-404.04,-420.96,-441.37,-409.24,-408.6,-435.43,-407.01,-375.51,-450.91,-372.91,62.9
5143,-454.57,-406.92,-338.7,-426.18,-410.08,-361.11,-386.09,-464.65,-459.18,-402.16,-419.12,-446.93,-409.33,-403.77,-428.78,-404.49,-370.86,-440.81,-369.76,124.63
5144,-456.71,-412.53,-343.11,-430.92,-413.47,-368.78,-393.34,-470.99,-463.4,-407.24,-422.16,-450.77,-413.11,-406.85,-430.36,-406.9,-365.92,-440.61,-372.36,95.36
5145,-448.6,-406.58,-339.82,-426.53,-410.39,-361.19,-389.73,-466.49,-457.82,-403.03,-418.33,-438.7,-407.43,-402.04,-426.69,-402.35,-371.46,-436.28,-368.94,35.24
5146,-461.44,-416.39,-346.89,-432.73,-420.74,-369.3,-394.04,-472.12,-466.97,-409.24,-425.64,-453.87,-415.42,-410.25,-433.37,-411.89,-381.29,-440.89,-374.75,82.1
5147,-462.98,-413.49,-344.05,-430.4,-416.31,-364.32,-389.89,-468.28,-465.07,-407.89,-425.0,-455.54,-413.01,-409.22,-434.04,-409.39,-371.1,-443.69,-374.68,95.11
