,Fp1,F3,C3,P3,F7,T3,T5,O1,Fz,Cz,Pz,Fp2,F4,C4,P4,F8,T4,T6,O2,EKG
5234,-67.24,-36.78,-29.8,-30.2,-47.72,-42.4,-43.79,-50.98,-54.02,-46.01,-55.45,-30.44,-40.5,-51.52,-73.12,-18.29,-24.77,155.58,231.28,3648.46
5235,20.03,67.45,85.21,75.53,73.73,70.19,73.48,31.74,13.79,44.89,42.13,38.85,74.7,60.58,30.2,78.82,84.15,-108.19,-200.11,-3620.83
5236,-42.49,-3.68,4.52,10.13,-20.64,10.78,8.1,-26.95,19.62,14.32,-11.49,-26.57,-1.76,-24.67,-48.6,6.31,6.39,-146.71,-139.68,-1786.5
5237,-97.05,-75.65,-70.03,-63.76,-91.46,-72.07,-63.21,-79.33,-65.34,-71.33,-87.06,-77.67,-77.83,-94.01,-111.1,-61.01,-66.25,131.26,250.59,4324.82
5238,-11.24,31.69,51.44,41.8,37.9,40.9,46.26,6.84,-26.97,2.47,4.93,10.11,38.07,24.84,-0.54,44.53,44.96,-8.56,-55.75,-1264.83
5239,-8.71,39.22,49.41,49.3,28.76,58.81,52.87,5.84,31.19,38.08,20.43,11.77,42.35,19.35,-7.84,48.12,49.22,-196.2,-256.14,-3942.91
5240,-117.94,-88.4,-84.36,-73.22,-115.63,-71.59,-72.95,-88.38,-59.05,-74.34,-95.21,-97.14,-89.17,-111.52,-129.37,-75.46,-81.71,58.02,168.96,3291.32
5241,-48.34,-17.63,-0.92,-4.33,-27.21,-16.66,-4.38,-28.68,-64.03,-42.73,-39.08,-27.7,-16.45,-25.65,-48.19,1.3,3.55,104.04,108.58,1442.41
5242,12.25,51.97,70.46,66.7,41.81,56.8,71.24,22.37,16.65,39.7,33.83,24.71,59.99,40.6,12.86,65.68,69.21,-175.0,-281.87,-4672.89
5243,-98.06,-53.23,-48.35,-36.44,-89.78,-39.0,-40.97,-60.47,-20.51,-32.99,-56.54,-64.19,-54.82,-80.73,-98.22,-42.44,-48.58,-40.82,24.08,926.91
5244,-86.21,-49.22,-37.47,-35.3,-73.87,-45.82,-42.89,-54.27,-68.25,-60.19,-64.94,-49.96,-49.48,-65.81,-84.39,-33.41,-35.64,137.57,226.92,3598.85
5245,15.24,63.12,83.62,75.79,50.23,65.56,77.65,33.62,8.61,40.94,40.43,44.95,69.98,53.49,26.33,75.98,80.09,-123.42,-200.17,-3641.48
5246,-50.33,-5.73,2.77,9.01,-39.7,6.5,4.51,-26.46,17.37,12.84,-12.54,-28.32,-2.38,-30.39,-51.54,4.94,0.42,-157.45,-141.78,-1864.53
5247,-110.13,-76.53,-70.5,-62.08,-111.58,-75.99,-67.81,-77.29,-63.09,-68.41,-85.4,-74.59,-77.18,-98.6,-114.02,-61.02,-65.35,128.89,250.32,4297.58
5248,6.27,50.29,68.23,57.69,37.34,46.35,59.35,21.56,-6.85,22.13,21.53,34.98,53.51,37.98,13.25,64.52,67.42,2.79,-43.75,-1298.8
5249,-8.26,37.69,49.01,48.93,10.42,46.79,49.51,6.03,35.02,41.22,22.28,10.56,41.08,14.27,-10.25,46.73,44.27,-211.65,-258.71,-3957.77
5250,-109.97,-72.63,-71.77,-60.19,-111.11,-68.07,-69.81,-78.82,-40.24,-56.83,-79.94,-80.82,-77.63,-101.81,-118.4,-60.67,-69.62,52.03,168.86,3262.27
5251,-37.61,-5.14,7.31,4.07,-20.29,-11.39,3.7,-22.15,-46.9,-28.54,-29.64,-13.55,-4.84,-20.47,-40.48,8.33,9.33,90.52,105.29,1471.18
5252,20.71,68.73,78.07,73.34,52.77,66.01,76.07,27.8,31.43,51.7,42.43,33.14,66.84,43.69,18.64,71.21,71.63,-187.7,-281.96,-4665.18
5253,-78.76,-36.1,-42.03,-31.09,-75.99,-32.91,-33.56,-56.01,-5.77,-24.56,-49.51,-50.48,-50.1,-77.37,-92.5,-38.06,-43.37,-42.46,29.21,956.05
5254,-56.3,-33.82,-32.66,-31.79,-57.84,-44.4,-29.92,-47.55,-56.46,-53.22,-58.55,-37.2,-47.85,-63.89,-76.69,-29.88,-31.58,171.19,237.94,3600.89
5255,26.63,65.51,75.49,66.22,53.54,59.2,77.99,27.22,6.75,32.27,32.32,28.47,55.25,39.4,19.45,63.34,65.21,-120.43,-204.21,-3605.97
5256,-42.0,6.1,4.94,12.78,-25.47,11.8,6.65,-21.39,23.37,14.46,-8.55,-21.03,-8.71,-33.13,-47.07,-0.44,1.86,-162.62,-136.31,-1784.77
5257,-91.59,-60.87,-61.9,-54.65,-95.77,-63.53,-68.12,-71.49,-53.94,-63.76,-78.15,-80.43,-80.38,-97.98,-104.37,-62.63,-71.4,125.1,254.84,4322.39
5258,7.01,43.86,55.77,46.97,30.14,35.0,51.34,11.29,-18.3,7.29,11.8,8.22,30.03,17.53,3.46,41.84,38.36,-20.15,-55.15,-1260.89
5259,-15.09,37.27,42.75,41.84,14.32,45.31,42.5,-0.32,25.77,32.23,16.95,-7.95,21.76,-2.18,-16.37,24.68,24.78,-223.38,-265.24,-3940.82
5260,-104.15,-63.89,-66.07,-56.98,-102.59,-59.27,-65.93,-76.02,-39.25,-54.83,-76.43,-89.49,-87.93,-109.1,-114.81,-75.91,-81.96,55.77,173.46,3324.16
5261,-23.84,13.48,21.83,16.07,-1.43,8.39,13.02,-11.26,-37.14,-16.69,-16.84,-20.15,-6.79,-16.83,-29.29,4.83,6.0,97.84,120.68,1505.86
5262,26.98,74.99,84.22,79.16,58.82,77.55,79.0,32.18,34.53,56.91,46.94,22.23,57.6,39.99,23.25,58.27,64.05,-185.96,-277.59,-4581.38
5263,-70.76,-31.44,-37.53,-26.72,-70.7,-26.76,-37.83,-55.17,-7.07,-18.77,-46.83,-63.15,-57.96,-80.66,-89.03,-50.1,-46.07,-57.22,24.41,995.67
5264,-68.17,-30.53,-31.64,-28.25,-57.14,-40.27,-39.75,-50.08,-61.02,-50.48,-58.3,-55.21,-58.69,-69.19,-77.64,-46.01,-43.48,139.51,229.0,3648.02
5265,29.14,83.46,93.51,85.93,71.99,76.77,83.5,39.79,16.53,52.59,50.2,29.8,65.24,52.53,35.7,66.56,80.81,-103.09,-196.91,-3602.17
5266,-35.94,17.46,15.15,22.85,-15.93,24.37,11.66,-15.7,23.57,25.76,0.59,-25.61,-8.34,-30.56,-41.62,-4.49,-1.81,-148.55,-132.35,-1781.25
5267,-104.47,-61.19,-63.41,-54.35,-95.32,-63.02,-61.17,-71.18,-65.08,-62.7,-78.71,-91.87,-89.51,-103.61,-108.47,-76.99,-77.72,125.14,253.09,4324.18
5268,-17.41,49.76,59.38,53.76,35.23,40.38,53.45,18.32,-23.46,16.04,17.56,-4.22,30.29,21.08,6.73,35.63,44.03,-9.22,-47.12,-1235.66
5269,20.66,59.96,64.82,68.12,35.32,64.83,60.41,22.23,40.28,59.6,40.51,5.81,40.15,21.36,7.66,43.57,52.57,-201.08,-243.65,-3858.02
5270,-101.61,-59.38,-60.15,-46.38,-93.15,-50.54,-53.73,-68.03,-43.97,-45.16,-68.14,-91.85,-88.29,-102.22,-106.17,-71.27,-71.7,55.95,178.57,3388.5
5271,-44.24,9.71,20.16,18.74,-3.3,2.91,10.03,-10.11,-49.46,-13.34,-16.03,-29.7,-9.48,-15.76,-26.42,4.15,6.66,97.77,119.87,1575.88
5272,-5.6,64.81,76.89,73.86,50.8,67.34,73.16,28.83,15.38,54.27,42.55,6.81,54.75,38.13,20.52,54.11,62.92,-205.66,-282.17,-4571.12
5273,-100.0,-36.61,-38.24,-24.7,-77.04,-28.97,-34.14,-50.96,-16.66,-12.9,-42.99,-73.82,-56.07,-75.94,-84.08,-48.18,-45.39,-59.69,30.03,1083.48
5274,-41.59,-20.82,-17.05,-15.65,-45.02,-26.38,-21.73,-35.91,-57.12,-31.39,-43.48,-45.16,-40.17,-49.96,-60.16,-24.69,-22.26,148.22,245.13,3779.24
5275,6.34,79.27,91.28,81.49,72.11,77.61,85.06,39.15,7.6,54.98,47.58,37.34,67.84,56.75,36.68,73.02,74.78,-119.69,-193.21,-3432.9
5276,-57.46,2.9,3.74,11.68,-25.68,11.88,5.07,-23.24,8.13,21.19,-9.69,-29.37,-12.5,-32.56,-46.64,-1.56,-9.25,-152.03,-137.5,-1599.2
5277,-127.04,-63.47,-66.33,-57.22,-94.93,-67.09,-71.34,-72.71,-70.07,-58.02,-80.38,-95.71,-81.77,-95.24,-105.69,-64.41,-63.79,131.32,257.16,4558.29
5278,-20.85,47.59,56.86,49.19,39.26,40.44,51.14,15.21,-29.47,17.65,13.03,11.94,37.28,25.47,7.98,47.02,51.63,3.38,-45.19,-1029.2
5279,-19.22,40.28,44.27,47.46,18.73,48.74,52.61,8.98,16.96,43.27,21.16,-9.22,31.77,7.85,-8.83,39.66,36.71,-202.2,-251.11,-3701.94
5280,-115.92,-61.35,-67.88,-54.7,-97.66,-54.67,-64.65,-71.3,-51.54,-48.7,-77.04,-92.18,-78.68,-101.16,-111.11,-60.51,-76.19,45.36,179.24,3562.66
5281,-59.44,-8.23,-2.62,-4.99,-26.17,-15.32,-2.01,-28.13,-75.8,-37.6,-40.6,-38.43,-20.75,-33.39,-46.7,-5.15,-5.09,71.67,105.25,1779.75
5282,-2.06,56.53,69.49,65.02,42.04,65.06,76.03,24.69,3.22,44.1,33.11,15.63,52.38,32.1,14.4,57.54,63.57,-197.32,-283.22,-4305.43
5283,-87.6,-39.56,-41.4,-30.03,-72.29,-25.37,-35.53,-52.35,-25.86,-22.48,-49.98,-65.62,-50.73,-78.2,-88.63,-37.51,-43.1,-51.56,32.17,1263.4
5284,-92.42,-44.22,-38.18,-35.43,-65.85,-44.54,-41.85,-52.51,-81.68,-55.99,-64.26,-55.08,-51.97,-69.41,-80.37,-30.07,-42.64,139.21,234.53,3951.23
5285,2.36,57.65,77.26,69.66,56.51,62.66,76.96,29.74,-11.21,36.45,33.42,33.76,62.87,43.58,23.5,74.13,76.32,-128.85,-198.4,-3287.82
5286,-59.08,-10.41,-2.6,4.68,-33.34,11.88,10.17,-26.68,-2.88,9.11,-17.12,-33.06,-11.62,-39.78,-54.66,0.54,-4.14,-166.58,-137.98,-1472.74
5287,-101.21,-73.33,-68.06,-60.03,-99.39,-55.29,-53.63,-71.9,-79.22,-66.08,-84.47,-78.28,-78.61,-100.89,-109.61,-57.83,-72.26,124.13,258.78,4653.83
5288,-8.24,25.11,45.61,39.21,24.76,34.59,50.1,9.25,-46.1,2.92,2.21,8.28,30.22,13.35,-3.43,44.67,43.39,-0.55,-49.7,-934.22
5289,-11.37,30.35,43.88,48.44,16.64,48.87,47.03,9.85,15.05,40.99,20.26,6.48,37.55,9.57,-8.49,46.31,40.83,-197.13,-249.81,-3631.67
5290,-116.07,-74.3,-70.6,-56.4,-106.32,-56.38,-59.06,-70.62,-52.42,-51.28,-77.57,-82.58,-75.31,-102.82,-113.36,-58.22,-67.43,49.43,183.76,3586.11
5291,-75.71,-29.51,-11.68,-10.63,-45.84,-27.67,-0.62,-29.41,-80.21,-43.48,-45.64,-37.97,-21.08,-39.91,-54.81,-9.63,-12.39,78.62,107.12,1813.77
5292,-34.51,24.74,45.91,48.3,9.12,40.85,64.76,10.79,-17.23,21.85,13.49,-3.73,34.07,9.26,-6.69,31.97,42.67,-214.59,-295.12,-4236.32
5293,-113.27,-70.42,-62.91,-44.83,-103.6,-49.47,-43.63,-63.64,-43.22,-41.46,-66.57,-83.62,-69.65,-98.49,-106.05,-62.53,-60.52,-60.13,21.86,1404.24
5294,-70.25,-37.05,-25.33,-20.34,-52.11,-31.55,-22.67,-34.71,-67.33,-46.27,-52.59,-39.1,-40.08,-60.05,-68.57,-23.55,-36.17,149.72,248.57,4150.94
5295,36.69,86.18,104.97,97.25,88.6,95.04,105.61,57.59,18.09,60.21,58.96,59.45,91.24,66.32,47.42,97.04,91.52,-118.67,-178.35,-3156.51
5296,-24.79,23.25,28.6,37.2,4.84,42.22,33.01,4.77,27.46,33.13,10.6,3.4,21.12,-12.76,-25.05,30.85,15.51,-153.4,-113.55,-1502.23
5297,-73.5,-49.65,-44.93,-34.59,-70.59,-37.18,-40.88,-47.45,-56.43,-51.75,-63.54,-47.16,-55.25,-82.66,-86.76,-32.1,-59.56,133.49,278.42,4576.36
5298,5.09,34.33,53.85,51.56,34.52,40.86,62.01,21.57,-39.81,1.77,8.49,22.59,36.56,17.72,7.33,51.31,34.89,-10.84,-39.47,-1026.36
5299,-20.33,23.25,35.73,44.26,6.1,38.76,50.17,9.53,3.13,23.54,11.95,-1.58,22.95,-4.21,-13.09,32.11,23.75,-211.28,-252.31,-3689.87
5300,-118.18,-85.59,-81.87,-61.34,-111.96,-73.75,-61.22,-71.36,-67.71,-69.96,-86.68,-93.11,-91.28,-116.03,-117.22,-69.52,-81.68,47.39,181.43,3545.38
5301,-48.79,-21.11,-4.59,1.18,-28.9,-10.74,9.44,-16.86,-76.46,-45.64,-38.17,-25.99,-20.74,-36.37,-42.55,-1.39,-11.66,86.15,122.15,1756.44
5302,20.12,51.14,70.08,73.42,52.22,72.68,91.58,37.11,6.34,38.04,36.11,25.61,58.38,31.96,19.75,64.14,64.33,-195.51,-268.56,-4408.91
5303,-114.93,-60.65,-55.19,-36.17,-80.83,-36.84,-26.02,-51.33,-34.68,-41.09,-60.89,-71.94,-64.54,-93.04,-96.03,-45.32,-56.85,-70.97,33.33,1182.7
5304,-98.14,-62.71,-51.11,-40.16,-69.27,-52.01,-34.15,-49.07,-88.12,-74.04,-73.92,-62.36,-65.25,-83.29,-85.51,-41.62,-49.1,134.52,238.19,3858.62
5305,12.22,51.7,72.29,71.86,59.77,64.43,87.3,39.65,-10.37,27.15,31.58,27.19,56.85,37.41,25.33,67.52,77.88,-112.26,-186.75,-3367.56
5306,-59.9,-8.59,-2.2,11.14,-29.46,13.85,15.84,-14.67,4.44,5.29,-14.75,-34.4,-11.91,-40.2,-47.31,3.26,2.46,-154.16,-125.28,-1613.96
5307,-110.56,-75.79,-72.56,-57.32,-95.69,-68.99,-53.05,-64.02,-71.99,-72.87,-85.12,-74.13,-80.73,-101.69,-105.63,-55.97,-65.16,124.76,268.91,4515.64
5308,-10.86,28.69,48.54,46.34,31.28,33.7,59.07,19.71,-35.4,-0.16,5.11,10.81,31.58,17.1,4.48,46.72,50.89,-13.14,-34.5,-1027.54
5309,-30.39,16.51,32.3,38.05,2.66,37.98,53.17,4.75,2.94,19.24,6.14,-11.13,17.9,-6.46,-17.81,27.49,30.43,-223.77,-252.34,-3762.73
5310,-109.05,-88.08,-81.59,-65.45,-116.58,-75.39,-58.22,-74.46,-64.17,-70.24,-89.14,-88.72,-91.91,-114.2,-117.22,-67.39,-73.75,50.57,180.76,3457.05
5311,-40.16,-13.74,4.83,3.7,-13.75,-10.39,13.53,-12.08,-67.42,-37.04,-32.93,-22.2,-15.3,-26.65,-34.96,7.23,4.98,113.3,128.32,1692.36
5312,4.11,59.87,79.98,78.24,61.46,74.32,83.62,41.16,17.82,48.8,42.76,29.13,62.39,44.17,29.23,71.55,80.07,-172.13,-261.09,-4437.41
5313,-90.77,-54.51,-47.45,-32.39,-74.73,-34.77,-36.27,-50.21,-25.86,-30.9,-54.59,-62.55,-56.6,-79.49,-87.25,-36.58,-38.28,-54.76,37.43,1083.88
5314,-82.19,-62.0,-48.75,-43.19,-73.03,-57.99,-42.54,-52.86,-88.06,-70.03,-74.04,-58.2,-62.33,-75.02,-82.6,-38.74,-38.75,141.2,239.13,3786.77
5315,9.97,52.61,73.01,66.58,55.82,60.26,78.27,32.89,-11.47,29.59,29.75,29.7,60.2,43.38,26.59,71.43,77.08,-120.21,-191.86,-3427.01
5316,-56.35,-18.44,-7.25,1.79,-29.07,7.09,8.35,-23.38,-3.63,2.51,-20.99,-33.62,-11.68,-38.52,-50.47,-1.69,-0.53,-163.32,-134.61,-1655.04
5317,-104.2,-85.57,-78.46,-68.3,-98.69,-70.32,-67.53,-73.01,-82.03,-76.99,-91.51,-74.6,-85.78,-102.21,-109.27,-61.87,-63.32,127.06,260.11,4440.4
5318,-16.34,22.04,39.28,34.8,27.13,28.5,49.97,11.63,-45.64,-4.18,-1.84,8.14,29.41,16.82,1.75,46.41,44.56,-12.25,-41.79,-1097.96
5319,-24.08,17.91,32.21,36.3,11.25,34.96,55.02,6.48,7.35,27.38,9.72,-1.89,32.03,5.66,-10.29,41.57,39.62,-218.56,-251.21,-3801.29
5320,-119.36,-91.49,-84.49,-69.73,-110.18,-70.05,-60.52,-76.85,-65.49,-67.34,-90.44,-81.95,-85.01,-107.8,-116.57,-65.48,-76.1,49.34,183.48,3414.37
5321,-50.63,-20.91,-1.09,-3.17,-22.13,-8.08,8.82,-18.45,-68.81,-35.68,-37.54,-11.38,-7.55,-21.51,-36.06,6.44,7.0,93.61,125.31,1639.03
5322,7.65,47.79,69.91,65.62,48.65,65.5,78.07,30.79,11.03,43.93,33.0,27.23,64.72,44.51,23.62,70.71,73.63,-190.89,-271.67,-4511.11
5323,-81.89,-55.11,-48.13,-36.54,-74.29,-31.6,-37.24,-53.52,-24.15,-27.4,-57.46,-63.17,-47.54,-72.43,-86.37,-33.17,-35.04,-51.46,32.45,1074.33
5324,-72.75,-55.0,-42.87,-40.45,-62.97,-42.73,-38.14,-50.42,-77.64,-59.14,-70.14,-49.25,-45.83,-61.42,-75.36,-27.81,-31.8,144.67,239.94,3778.43
5325,22.26,58.52,80.84,72.19,62.27,77.39,85.13,37.36,0.96,41.26,36.46,44.89,74.63,57.14,34.91,81.33,83.9,-109.5,-186.13,-3449.29
5326,-54.13,-12.32,0.82,6.77,-21.6,18.49,15.9,-21.34,9.1,14.02,-15.81,-17.87,4.8,-24.61,-43.27,11.51,5.46,-155.81,-131.06,-1722.22
5327,-113.73,-99.12,-88.42,-79.92,-115.17,-77.61,-73.6,-85.81,-88.14,-83.44,-103.72,-77.06,-86.68,-104.56,-117.93,-69.67,-75.69,115.12,251.68,4442.43
5328,-19.32,16.8,37.81,32.21,17.01,25.97,47.62,7.17,-41.7,-1.91,-4.96,17.97,37.5,22.24,1.18,45.58,53.68,-11.07,-46.58,-1118.74
5329,-9.4,32.93,44.21,48.53,25.69,49.54,59.25,13.26,29.01,44.54,20.73,23.33,52.01,25.79,4.11,58.68,49.47,-200.34,-241.31,-3840.85
5330,-113.5,-86.04,-79.51,-69.02,-108.82,-61.47,-55.68,-76.71,-53.98,-60.15,-89.32,-75.98,-76.36,-97.81,-110.84,-59.11,-70.01,57.39,182.23,3399.44
5331,-60.81,-27.94,-6.41,-8.98,-27.6,-10.63,2.05,-24.76,-69.63,-39.05,-44.11,-23.98,-12.07,-21.07,-39.63,4.18,9.71,84.0,119.15,1610.42
5332,9.18,39.96,65.28,59.47,39.8,74.14,79.92,22.54,9.39,40.98,26.19,24.72,63.5,43.02,17.43,65.67,72.41,-198.22,-277.13,-4522.09
5333,-114.62,-75.39,-58.63,-48.33,-94.13,-37.09,-32.53,-62.68,-33.93,-37.8,-68.75,-72.54,-59.28,-81.56,-96.15,-49.29,-45.58,-53.34,27.29,1030.27
5334,-101.4,-63.69,-43.15,-40.48,-68.44,-43.54,-37.78,-52.25,-74.05,-57.55,-71.06,-49.81,-47.0,-59.84,-74.83,-29.03,-35.88,143.96,241.11,3734.29
5335,6.81,48.92,78.58,69.58,60.44,71.27,81.1,31.79,2.87,40.81,31.15,38.38,73.17,58.01,34.26,79.32,84.71,-116.08,-188.77,-3490.88
5336,-54.47,-15.26,1.02,7.11,-26.67,16.87,8.41,-23.33,14.4,15.51,-16.2,-17.61,2.07,-21.57,-40.47,9.86,8.26,-157.23,-129.38,-1707.46
5337,-104.82,-85.19,-69.48,-62.47,-98.58,-62.75,-62.95,-73.5,-63.87,-63.71,-87.98,-68.77,-70.2,-87.47,-99.93,-54.47,-60.96,121.51,264.41,4431.55
5338,-6.7,22.21,50.22,42.33,27.09,36.85,53.31,12.56,-23.65,12.61,5.03,25.31,46.1,33.7,13.38,53.51,58.26,-12.77,-36.27,-1078.16
5339,-12.23,30.11,49.39,48.88,23.43,58.18,57.13,11.2,34.08,48.35,21.31,23.9,49.26,26.47,5.11,49.5,55.93,-208.11,-242.36,-3823.27
5340,-124.78,-95.41,-84.36,-73.48,-116.72,-76.67,-67.91,-85.2,-50.97,-60.88,-92.84,-87.11,-83.5,-103.83,-115.35,-69.56,-77.77,52.12,178.09,3403.05
5341,-58.94,-25.24,-2.99,-7.54,-32.85,-18.51,2.33,-26.21,-56.72,-31.55,-40.85,-24.31,-7.13,-19.32,-35.57,3.76,-5.58,90.81,121.24,1623.33
5342,7.86,59.98,86.62,80.32,54.35,82.63,84.2,38.68,40.84,65.49,47.26,47.08,85.71,63.71,41.15,86.52,83.76,-177.9,-257.78,-4454.21
5343,-95.33,-57.47,-43.51,-33.36,-80.74,-29.1,-40.0,-56.77,-8.31,-20.66,-55.6,-59.46,-41.66,-68.73,-82.31,-35.83,-45.63,-50.1,33.25,1051.93
5344,-88.07,-56.16,-35.85,-34.61,-69.39,-38.57,-40.16,-49.68,-59.44,-50.42,-65.77,-36.82,-39.52,-54.93,-68.38,-29.51,-32.39,143.88,246.64,3780.07
5345,11.28,49.44,82.04,71.77,49.4,72.22,81.06,34.31,12.44,45.16,34.97,49.19,77.57,59.4,37.8,77.67,76.27,-125.27,-186.68,-3437.62
5346,-44.1,-17.37,1.47,8.3,-39.47,13.06,6.66,-23.44,20.02,17.83,-15.59,-26.34,5.11,-21.34,-38.33,6.39,2.7,-167.1,-130.76,-1722.76
5347,-109.28,-85.94,-69.53,-61.39,-104.75,-73.94,-66.71,-72.75,-57.28,-60.82,-85.23,-64.92,-66.82,-86.0,-96.52,-55.43,-64.87,120.33,267.11,4456.5
5348,-18.63,16.42,46.42,37.4,11.9,30.96,51.66,7.91,-24.92,5.66,-0.53,10.3,39.45,25.92,8.82,43.07,44.71,-24.59,-41.03,-1116.86
5349,-6.45,25.54,47.48,47.59,11.88,55.28,55.8,10.2,36.26,44.86,19.73,17.82,46.62,21.18,3.57,48.93,33.32,-218.93,-244.06,-3798.52
5350,-111.84,-75.31,-64.65,-54.68,-104.25,-57.57,-58.34,-68.73,-29.51,-43.59,-73.82,-65.55,-62.86,-85.94,-94.4,-50.14,-53.53,63.71,195.49,3409.79
5351,-46.44,-9.93,11.26,4.76,-12.1,-3.92,6.35,-15.31,-39.05,-18.68,-27.66,-2.43,3.26,-8.94,-23.23,16.2,12.44,116.14,134.22,1657.99
5352,14.74,53.96,78.74,70.97,49.66,70.76,72.09,31.28,35.17,57.01,39.35,46.87,72.94,51.68,31.98,76.38,71.25,-186.76,-262.81,-4494.98
5353,-89.28,-66.36,-56.28,-47.28,-88.55,-49.15,-49.72,-66.25,-16.34,-33.04,-66.85,-59.52,-58.48,-83.59,-94.43,-42.62,-68.56,-77.61,29.14,1050.48
5354,-85.14,-60.84,-45.86,-46.36,-68.29,-60.67,-46.8,-57.74,-64.77,-61.34,-75.19,-49.35,-54.42,-66.9,-77.11,-36.91,-47.91,141.26,241.77,3758.89
5355,21.51,61.53,84.59,72.15,64.28,71.69,79.55,34.08,21.13,46.39,35.18,46.36,76.01,59.0,39.52,85.26,70.12,-116.17,-181.97,-3438.44
5356,-44.19,-6.98,5.32,6.12,-18.73,14.68,7.39,-24.04,29.35,16.26,-17.83,-10.72,0.33,-23.81,-39.45,13.88,3.68,-153.62,-127.91,-1720.77
5357,-101.67,-76.49,-68.04,-68.39,-95.13,-65.26,-70.7,-77.83,-53.59,-67.54,-92.52,-57.8,-73.81,-93.52,-104.03,-51.62,-61.25,137.46,265.92,4435.99
5358,0.74,25.65,47.15,31.14,30.46,27.28,41.85,3.46,-19.41,1.11,-6.25,25.1,36.31,21.56,2.32,50.92,50.92,-5.19,-41.44,-1134.45
5359,7.58,34.28,52.11,42.7,27.84,59.37,47.65,5.82,41.51,40.82,13.6,20.16,43.21,19.22,-0.63,54.07,49.03,-193.44,-243.59,-3995.14
5360,-108.02,-81.15,-75.54,-72.36,-101.15,-61.42,-70.32,-84.3,-39.14,-63.97,-96.28,-73.52,-79.76,-104.55,-116.55,-59.7,-80.85,46.44,178.69,3155.51
5361,-36.69,-15.5,5.01,-6.5,-11.21,-8.29,1.28,-28.78,-46.21,-36.5,-45.07,-10.91,-7.25,-20.75,-38.83,10.43,11.68,88.21,120.85,1451.46
5362,18.04,57.95,75.77,62.55,63.66,69.07,75.28,21.81,36.17,46.06,27.86,41.71,69.19,47.3,21.21,78.48,75.87,-189.29,-271.78,-4552.15
5363,-89.05,-55.08,-49.29,-47.29,-71.77,-29.71,-30.65,-66.04,-7.5,-33.69,-69.12,-57.16,-50.66,-79.46,-96.07,-36.8,-47.3,-55.19,25.26,886.05
5364,-80.85,-57.24,-45.66,-50.83,-62.75,-46.22,-42.96,-61.21,-63.13,-67.69,-83.18,-44.78,-54.87,-71.56,-87.79,-34.4,-39.3,172.57,235.94,3442.54
5365,14.73,56.02,76.35,63.68,62.95,73.39,71.98,24.34,11.54,31.48,21.53,40.23,65.36,46.71,20.77,73.36,72.67,-105.98,-193.3,-3806.7
5366,-35.27,-9.44,-1.18,1.37,-23.98,15.43,5.87,-31.4,23.04,6.87,-26.39,-22.29,-3.24,-32.45,-54.22,9.3,-7.13,-154.58,-136.2,-1932.62
5367,-102.39,-91.3,-84.29,-80.04,-107.61,-83.36,-88.27,-90.43,-66.2,-83.18,-107.32,-81.2,-86.12,-106.69,-122.81,-65.01,-76.24,127.54,250.56,4187.13
5368,-16.1,26.02,47.91,34.78,31.16,38.7,39.26,3.61,-19.65,-0.15,-6.79,14.67,34.97,20.88,-3.52,47.6,48.87,-13.15,-43.77,-1403.73
5369,-0.87,40.85,54.98,49.2,35.39,66.52,51.16,9.74,46.15,43.88,16.6,24.87,45.18,20.19,-5.05,53.24,52.9,-204.11,-245.04,-4107.75
5370,-88.95,-69.73,-67.01,-62.07,-88.38,-47.56,-71.61,-77.27,-28.12,-53.74,-87.25,-58.67,-71.05,-95.95,-113.36,-52.93,-61.17,51.08,182.36,3214.42
5371,-51.06,-20.02,-3.78,-14.12,-19.36,-9.28,-6.85,-33.55,-50.61,-40.82,-51.23,-21.87,-14.23,-29.52,-51.6,-1.24,-2.82,79.31,114.23,1429.43
5372,8.57,52.28,70.86,60.94,53.81,72.92,69.42,21.97,32.71,43.96,24.7,32.93,61.95,42.47,14.8,68.53,70.98,-197.86,-274.06,-4828.76
5373,-78.76,-41.45,-38.17,-31.6,-63.39,-17.8,-37.31,-53.92,8.02,-17.36,-55.81,-44.67,-37.73,-65.09,-86.7,-21.91,-31.84,-50.99,33.35,813.91
5374,-70.51,-36.81,-26.56,-31.21,-44.82,-28.53,-33.88,-45.98,-40.98,-44.31,-64.33,-34.03,-31.62,-50.67,-71.48,-13.9,-20.77,157.45,245.09,3617.14
5375,20.41,68.22,86.66,71.78,72.55,79.04,81.39,34.79,29.11,48.34,32.17,53.76,82.46,61.44,30.84,89.3,91.21,-106.62,-185.52,-3646.08
5376,-34.06,-0.49,5.62,5.16,-18.47,19.6,10.26,-21.81,35.18,19.86,-18.13,-12.97,11.89,-20.06,-45.73,19.14,16.51,-132.09,-129.63,-1978.58
5377,-97.52,-75.95,-71.83,-69.75,-92.8,-66.03,-70.12,-77.46,-48.45,-65.88,-94.86,-60.87,-67.19,-92.32,-112.16,-49.78,-56.85,146.48,260.72,4256.95
5378,-0.31,32.62,51.26,37.14,36.41,41.47,46.73,10.52,-9.95,9.62,-1.2,28.95,47.86,29.96,1.78,59.55,61.32,6.08,-36.32,-1266.47
5379,0.95,38.21,49.93,43.24,28.88,59.23,45.82,8.43,47.95,45.56,14.25,20.71,50.56,21.67,-6.8,56.34,55.21,-191.52,-245.99,-4061.08
